valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.828,2015,0.0691,"['Anthony Ramos', 'Lin-Manuel Miranda', 'Jon Rua', 'Leslie Odom Jr.', 'Original Broadway Cast of Hamilton']",0.887,106646,0.516,0,3lXyAQ0kekAvY5LodpWmUs,0.0,10,0.617,-8.187000000000001,0,Ten Duel Commandments,70,2015-09-25,0.6579999999999999,77.977
0.0477,2015,0.0053799999999999,"['$uicideBoy$', 'Pouya']",0.797,169320,0.516,1,4VsMart0lkjUtyQnmxloK6,0.431,1,0.0728,-6.2860000000000005,1,$outh $ide $uicide,71,2015-06-15,0.0831,109.997
0.396,2015,0.0598,['One Direction'],0.647,230333,0.823,0,3NLnwwAQbbFKcEcV8hDItk,0.0,2,0.119,-5.231,1,Perfect,77,2015-11-13,0.0762,99.933
0.0659,2015,0.00448,['$uicideBoy$'],0.78,167680,0.748,1,09kvhnq2ONdNo4NRtHBSvv,0.000591,11,0.115,-7.394,0,My Flaws Burn Through My Skin Like Demonic Flames from Hell,71,2015-08-01,0.0352,125.974
0.178,2015,0.119,"['Snakehips', 'Tinashe', 'Chance the Rapper']",0.6890000000000001,229747,0.521,1,6TaqooOXAEcijL6G1AWS2K,8.41e-05,0,0.108,-5.845,1,All My Friends (feat. Tinashe & Chance the Rapper),74,2015-10-21,0.132,95.055
0.5529999999999999,2015,0.38,['Drake'],0.747,181933,0.5710000000000001,1,79XrkTOfV1AqySNjVlygpW,0.0,11,0.534,-7.916,1,Energy,71,2015-02-12,0.478,172.104
0.277,2015,0.603,['Jonathan Groff'],0.515,99343,0.302,0,3D4J0o9w44QKFrBrYrSVJY,0.0,7,0.199,-10.882,1,What Comes Next?,69,2015-09-25,0.079,114.972
0.8490000000000001,2015,0.0343,['Little Mix'],0.7759999999999999,211786,0.875,0,6rmXhRIemCTPyMYZRDN7Qg,0.0,4,0.314,-5.535,1,Black Magic,77,2015-11-06,0.0575,111.988
0.601,2015,0.0149,['KYLE'],0.486,232368,0.616,1,1vCBbeAhNTuMjvbPmi4eRW,0.0,0,0.356,-6.9,1,Don't Wanna Fall In Love,70,2015-10-02,0.277,132.151
0.177,2015,0.055,['Chris Stapleton'],0.5589999999999999,244333,0.301,0,5j4hSQH0KaAc8f6cimnXIT,0.00979,9,0.101,-9.066,1,Fire Away,68,2015-05-04,0.0297,116.123
0.524,2015,0.0322,['The Oh Hellos'],0.347,165680,0.769,0,26ky3sBMKv31Kpvil5pGDh,0.000737,8,0.117,-7.747000000000001,1,"Soldier, Poet, King",70,2015-10-16,0.0614,118.074
0.185,2015,0.8190000000000001,"['Phillipa Soo', 'Lin-Manuel Miranda']",0.499,178446,0.2,0,6oF8ueLn5hIl4PRp17sxW6,0.0,2,0.115,-10.276,1,That Would Be Enough,69,2015-09-25,0.0355,137.36700000000002
0.581,2015,0.471,['Original Broadway Cast of Hamilton'],0.723,159103,0.415,1,27MB0qHaYAZiTlwg25js1Y,0.0,0,0.0995,-10.394,0,Stay Alive,69,2015-09-25,0.395,159.65
0.309,2015,0.0964,['Imagine Dragons'],0.365,170067,0.851,0,1lgN0A2Vki2FTON5PYq42m,0.003,4,0.238,-6.238,0,Warriors,68,2015-10-30,0.065,78.068
0.335,2015,0.00996,"['A$AP Rocky', 'Rod Stewart', 'Miguel', 'Mark Ronson']",0.394,260987,0.6609999999999999,1,2N3U8uTYhjX2KwGT0pf5x0,0.0,4,0.343,-8.684,1,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",74,2015-05-26,0.192,149.81799999999996
0.555,2015,0.22,['Melanie Martinez'],0.725,231853,0.708,0,6wNeKPXF0RDKyvfKfri5hf,0.0,5,0.777,-5.331,0,Dollhouse,72,2015-08-14,0.0756,130.029
0.411,2015,0.0266,"['Pia Mia', 'Chris Brown', 'Tyga']",0.7120000000000001,207747,0.564,1,72Bz4ciRZPBcVSw0nrZDHi,0.0,8,0.0874,-6.527,1,Do It Again,76,2015-05-04,0.047,95.95
0.395,2015,0.464,"['Jasmine Cephas-Jones', 'Leslie Odom Jr.', 'Lin-Manuel Miranda', 'Sydney James Harcourt', 'Original Broadway Cast of Hamilton']",0.754,242017,0.535,0,3s9itRgJYcKhem01P17865,0.0,9,0.19,-8.156,1,Say No to This,69,2015-09-25,0.305,81.035
0.5870000000000001,2015,0.5870000000000001,"['Phillipa Soo', 'Anthony Ramos', 'Lin-Manuel Miranda', 'Renée Elise Goldsberry']",0.552,286486,0.371,0,2qFIJT5hjqaNFA1GKwl9me,0.0,4,0.18,-9.426,1,Take a Break,69,2015-09-25,0.227,81.548
0.513,2015,0.0859,"['Christopher Jackson', 'Daveed Diggs', 'Lin-Manuel Miranda', 'Okieriete Onaodowan']",0.607,215227,0.6579999999999999,1,3TfKt8mPpdXfQTMfRjHzyz,0.0,11,0.489,-7.762,0,Cabinet Battle #1,69,2015-09-25,0.423,87.04299999999998
0.383,2015,0.0071099999999999,['Galantis'],0.506,227074,0.805,0,46lFttIf5hnUZMGvjK0Wxo,0.00193,1,0.0856,-4.119,1,Runaway (U & I),75,2015-06-05,0.0469,126.008
0.496,2015,0.125,"['Wes Walker', 'Dyl']",0.86,207912,0.7190000000000001,1,6qMXubogFdMrvVMJwqATzd,0.0,11,0.0799,-4.325,0,Jordan Belfort,67,2015-08-26,0.33,160.049
0.393,2015,0.346,['Chief Keef'],0.8490000000000001,206655,0.755,1,6J1SjVyNDzkZ3sF85Ndd3B,0.0,1,0.0564,-7.399,0,Faneto,68,2015-06-16,0.363,144.186
0.197,2015,0.041,"['Jack Ü', 'Skrillex', 'Diplo', 'Justin Bieber']",0.4320000000000001,250286,0.7809999999999999,0,66hayvUbTotekKU3H4ta1f,4.21e-06,4,0.0789,-4.038,0,Where Are Ü Now (with Justin Bieber),75,2015-02-24,0.0567,139.43200000000002
0.0904,2015,0.396,['Vince Staples'],0.925,183160,0.5489999999999999,1,4uQ7wYsuL0DryknoDc11Hk,0.000154,7,0.11,-6.572,1,Norf Norf,68,2015-06-30,0.0656,100.014
0.291,2015,0.0062,['Fetty Wap'],0.748,312240,0.733,1,3ESSGgWzRf1xvP7G5hHMhB,0.0,11,0.329,-4.421,0,Again,67,2015-09-25,0.072,93.019
0.175,2015,0.468,['Disturbed'],0.322,248467,0.28,0,1Cj2vqUwlJVG27gJrun92y,1.1e-06,6,0.102,-9.367,0,The Sound of Silence,73,2015-08-21,0.0281,85.794
0.267,2015,0.327,"['Big Sean', 'Jhené Aiko']",0.733,319973,0.334,1,6rje9f1wRFJDO2iTORw0lH,0.0,1,0.116,-11.314,1,I Know,68,2015-02-24,0.0811,119.935
0.693,2015,0.319,['Chris Janson'],0.574,179078,0.745,0,2WKLUgklz0VDX5bKTZ3eYD,0.0,2,0.11,-6.662999999999999,1,Buy Me a Boat,67,2015-10-30,0.0507,154.042
0.488,2015,0.928,['Ruth B.'],0.477,207973,0.242,0,5hwh37sTi84MVhCBMWzhGE,0.0,8,0.0818,-9.162,1,Superficial Love,72,2015-11-27,0.0529,43.50899999999999
0.307,2015,0.7809999999999999,['One Direction'],0.565,230320,0.245,0,5CRVwXGikmqzoRO6q7FeAg,0.0,5,0.0998,-9.132,1,If I Could Fly,74,2015-11-13,0.0262,75.055
0.179,2015,0.196,['Drake'],0.72,275840,0.412,1,5InOp6q2vvx0fShv3bzFLZ,0.0,11,0.342,-8.687000000000001,0,Know Yourself,72,2015-02-12,0.223,114.408
0.206,2015,0.399,['Halsey'],0.5489999999999999,214762,0.675,0,3SKzTIl9mW0DadTys9SFo3,0.0,4,0.181,-5.6370000000000005,0,Control,71,2015-08-28,0.0332,119.898
0.882,2015,0.149,['One Direction'],0.6779999999999999,200533,0.8690000000000001,0,0iSWAT0EL8TwmzcgBjKMh6,0.0,0,0.0593,-4.345,0,What a Feeling,73,2015-11-13,0.0461,123.964
0.613,2015,0.31,['Avicii'],0.579,230613,0.736,0,2P4OICZRVAQcYAV2JReRfj,0.0,6,0.198,-3.863,0,Waiting For Love,79,2015-10-02,0.0527,127.999
0.57,2015,0.205,['Eric Church'],0.589,179347,0.6409999999999999,0,5fSPbm5lcwtqwXkeQQswW8,0.0,5,0.0864,-8.12,1,Record Year,66,2015-11-11,0.0838,160.031
0.177,2015,0.302,['Pentatonix'],0.4970000000000001,203373,0.312,0,4z8sz6E4YyFuEkv5o7IJni,0.0,11,0.0968,-9.088,0,"Mary, Did You Know?",68,2015-10-30,0.0269,105.036
0.594,2015,0.141,['OMI'],0.78,180560,0.68,0,023OVLNzXhX0j7CxswUt6D,1.2e-05,4,0.138,-6.081,1,Cheerleader - Felix Jaehn Remix Radio Edit,65,2015-10-16,0.0305,118.026
0.6759999999999999,2015,0.103,['Fall Out Boy'],0.623,211573,0.962,0,5PUawWFG1oIS2NwEcyHaCr,0.000174,4,0.264,-2.616,0,Uma Thurman,69,2015-01-20,0.0895,149.963
0.6779999999999999,2015,0.193,['Lil Uzi Vert'],0.7759999999999999,236000,0.762,1,55Q46o5adtSobImSKrrlqW,0.0,0,0.18,-4.356,1,Top,67,2015-12-18,0.216,120.039
0.539,2015,0.0796,['The Weeknd'],0.505,235653,0.68,1,25KybV9BOUlvcnv7nN3Pyo,0.0,7,0.0465,-4.993,1,In The Night,72,2015-08-28,0.0714,168.02200000000005
0.236,2015,0.7290000000000001,['Petit Biscuit'],0.7829999999999999,237793,0.467,0,0hNduWmlWmEmuwEFcYvRu1,0.809,6,0.109,-9.474,1,Sunset Lover,76,2015,0.0503,90.838
0.644,2015,0.378,"['Lin-Manuel Miranda', 'Leslie Odom Jr.', 'Anthony Ramos', 'Christopher Jackson', 'Original Broadway Cast of Hamilton']",0.732,83632,0.643,0,6p7jXaTJdpzGWnOJoK2jYr,0.0,10,0.363,-8.318,0,Meet Me Inside,68,2015-09-25,0.474,88.54299999999998
0.718,2015,0.142,['The Revivalists'],0.649,274093,0.718,0,2EWpa5XnAuSn0sIkSSIhYk,0.0713,0,0.124,-6.593,0,Wish I Knew You,68,2015-07-15,0.0261,101.034
0.41,2015,0.631,"['Christopher Jackson', 'Lin-Manuel Miranda', 'Original Broadway Cast of Hamilton']",0.449,296388,0.42,0,0Iys022UwQ8xBfxE1g4nWZ,0.0,8,0.0805,-9.624,1,One Last Time,68,2015-09-25,0.356,176.989
0.403,2015,4.16e-05,['Surf Curse'],0.346,147036,0.944,0,0HUTL8i4y4MiGCPId7M7wb,0.565,9,0.0546,-9.874,1,Freaks,70,2015-05-10,0.0485,179.63
0.718,2015,0.00058,['Five Finger Death Punch'],0.544,206903,0.96,1,5MjkeHk6I0JA0q13eqtnJP,1.99e-05,3,0.0531,-4.681,0,Jekyll and Hyde,65,2015-09-04,0.106,154.966
0.802,2015,0.0352,['One Direction'],0.655,187427,0.6990000000000001,0,0HMjXBAZmSYOTTi33WpMso,0.0,11,0.064,-4.421,1,History,76,2015-11-13,0.0493,86.704
0.356,2015,0.539,['Demi Lovato'],0.419,191308,0.453,0,3by8IfnW9dZ2t4pZw1WVxz,0.0,8,0.0971,-7.685,1,Stone Cold,75,2015-01-01,0.0437,140.327
0.5329999999999999,2015,0.00349,['Shinedown'],0.447,224597,0.966,0,4LFBVDJV0xpayUvquQVzhS,0.000198,7,0.312,-2.966,1,Cut the Cord,68,2015-09-18,0.089,178.105
0.412,2015,0.211,['Coldplay'],0.491,258267,0.693,0,3RiPr603aXAoi4GHyXx0uy,6.92e-06,0,0.325,-6.487,0,Hymn for the Weekend,78,2015-12-04,0.0377,90.027
0.425,2015,0.165,"['Leslie Odom Jr.', 'Daveed Diggs', 'Okieriete Onaodowan', 'Original Broadway Cast of Hamilton']",0.884,181478,0.521,1,1WHNqqRWhJVZIdCScFKtl5,0.0,10,0.0756,-10.216,1,Washington on Your Side,68,2015-09-25,0.348,134.05100000000002
0.331,2015,0.0785,['Alessia Cara'],0.376,199453,0.821,0,1wYZZtamWTQAoj8B812uKQ,0.0,0,0.0823,-3.974,1,Here,66,2015-11-13,0.104,120.462
0.235,2015,0.0118,['Joel Adams'],0.513,210580,0.768,0,3cNjgVBKTJ1SvKhunrCdVy,1.94e-05,4,0.294,-4.868,0,Please Don't Go,75,2015-11-06,0.0587,84.264
0.156,2015,0.777,['Original Broadway Cast of Hamilton'],0.353,217229,0.326,0,7EsSVPxaYoAZjQwhspJBs2,0.0,2,0.0904,-9.687,1,"Who Lives, Who Dies, Who Tells Your Story",68,2015-09-25,0.0901,75.5
0.5539999999999999,2015,0.53,['Donnie Trumpet & The Social Experiment'],0.511,226014,0.596,0,6fTdcGsjxlAD9PSkoPaLMX,0.0,0,0.0798,-6.56,1,Sunday Candy,67,2015-06-30,0.224,158.063
0.491,2015,0.0705,"['G-Eazy', 'Marc E. Bassy']",0.586,222467,0.525,1,1Bqxj0aH5KewYHKUg1IdrF,0.0,0,0.0729,-8.968,1,Some Kind Of Drug (feat. Marc E. Bassy),68,2015-12-04,0.498,126.51
0.166,2015,0.0291,['Alan Walker'],0.589,212627,0.6509999999999999,0,7gHs73wELdeycvS48JfIos,3.2e-06,6,0.111,-5.097,1,Faded,75,2015-12-04,0.0306,90.01100000000002
0.181,2015,0.6679999999999999,['Leon Bridges'],0.679,240200,0.185,0,3hhbDnFUb2bicI2df6VurK,0.0,8,0.146,-10.786,1,River,70,2015-06-23,0.0441,128.18
0.387,2015,0.000455,['Bring Me The Horizon'],0.426,191520,0.888,0,0M3adYbGtyRHACP86dey1H,0.0,0,0.306,-3.72,0,Throne,74,2015-09-11,0.0987,144.111
0.227,2015,0.7959999999999999,"['Renée Elise Goldsberry', 'Lin-Manuel Miranda', 'Phillipa Soo', 'Original Broadway Cast of Hamilton']",0.484,270172,0.187,0,40LYL1Z6xgCn5cBybo5K0D,0.0,5,0.0785,-14.076,1,It's Quiet Uptown,68,2015-09-25,0.0423,129.753
0.537,2015,0.00419,"['Fetty Wap', 'Monty']",0.748,213053,0.741,1,1WoOzgvz6CgH4pX6a1RKGp,0.0,6,0.147,-3.103,1,My Way (feat. Monty),67,2015-09-25,0.0531,128.077
0.0911,2015,0.0114,['Chase Atlantic'],0.422,230011,0.609,0,2jQiSYrwJehQAcuaaQrXnS,4.76e-06,11,0.108,-6.3610000000000015,0,Friends,72,2015-02-21,0.0335,107.34
0.0471,2015,0.0123,['A$AP Rocky'],0.485,126960,0.72,1,1j6kDJttn6wbVyMaM42Nxm,0.0,6,0.0546,-5.9910000000000005,1,Lord Pretty Flacko Jodye 2 (LPFJ2),68,2015-05-26,0.127,207.982
0.31,2015,0.0266,['Drake'],0.7140000000000001,241853,0.563,1,1ID1QFSNNxi0hiZCNcwjUC,0.0,1,0.0776,-7.574,1,Legend,69,2015-02-12,0.0723,100.091
0.5379999999999999,2015,0.0277,['Original Broadway Cast of Hamilton'],0.7509999999999999,128471,0.573,0,7D1Lf7N7AtCuEq5PGJtIPz,0.0,0,0.129,-8.539,0,The Reynolds Pamphlet,67,2015-09-25,0.226,141.999
0.5920000000000001,2015,0.0625,['Troye Sivan'],0.628,185194,0.737,0,1cOyWWUr3oXJIxY0AjJEx9,0.0,7,0.0777,-4.437,1,YOUTH,65,2015-12-04,0.041,91.507
0.159,2015,0.16,['Rainbow Kitten Surprise'],0.8220000000000001,229667,0.362,0,0ZAbupc7jAQpG9IxojQ3s3,0.0,2,0.313,-7.4620000000000015,1,Cocaine Jesus,66,2015-04-25,0.0411,119.903
0.191,2015,0.0933,"['Future', 'Drake']",0.813,208027,0.453,1,5nN8BwAQDJDguq7Dpd3JQQ,0.0,1,0.14,-6.941,1,Where Ya At (feat. Drake),67,2015-07-17,0.338,161.997
0.378,2015,0.649,['Jonathan Groff'],0.67,97980,0.436,0,4eeN8erNIbW2osT0knz5vT,0.0,0,0.722,-8.636000000000001,1,I Know Him,67,2015-09-25,0.364,121.581
0.438,2015,0.79,['Colter Wall'],0.625,236027,0.319,0,7hlA8gMMz6jSp91Twsnuv3,0.104,6,0.0921,-12.119000000000002,0,The Devil Wears a Suit and Tie,66,2015-06-02,0.0805,127.799
0.339,2015,0.058,['Melanie Martinez'],0.716,204086,0.73,0,3fo6DYGktjENCiagUeU9yH,7.32e-06,6,0.151,-4.126,0,Pity Party,70,2015-08-14,0.0364,136.05
0.382,2015,0.00855,['Drake'],0.893,170638,0.48,1,5lFDtgWsjRJu8fPOAyJIAK,0.0,1,0.116,-3.728,0,Back To Back,68,2015-07-31,0.356,86.976
0.142,2015,0.377,"['Travis Scott', 'Justin Bieber', 'Young Thug']",0.648,349933,0.631,1,6Yqmv7XJLCrQEauMbPGZSw,0.0,4,0.12,-5.662000000000001,0,Maria I'm Drunk (feat. Justin Bieber & Young Thug),69,2015-09-04,0.103,105.989
0.207,2015,0.487,"['Wale', 'SZA']",0.537,216832,0.411,1,6KacmqPPQ3LNoiGFuqGChs,9.21e-06,7,0.3,-14.059,1,The Need to Know (feat. SZA),66,2015-03-31,0.502,94.292
0.422,2015,0.00268,['Ben Rector'],0.555,243933,0.934,0,07m8PuXxxv5J4qPEDq6ZkK,0.0,9,0.122,-5.04,1,Brand New,66,2015-08-28,0.113,144.874
0.519,2015,0.0582,"['Christopher Jackson', 'Daveed Diggs', 'Lin-Manuel Miranda', 'Okieriete Onaodowan']",0.753,142640,0.539,0,6KRHMYPIWRgFWlXPgqO2Fp,0.0,11,0.353,-9.117,1,Cabinet Battle #2,67,2015-09-25,0.537,99.455
0.8320000000000001,2015,0.375,['Meghan Trainor'],0.655,184227,0.782,0,3cU2wBxuV6nFiuf6PJZNlC,0.0,1,0.317,-4.789,1,Dear Future Husband,73,2015-01-09,0.185,79.42699999999998
0.225,2016,0.701,['James Arthur'],0.311,208827,0.485,0,55Am8neGJkdj2ADaM3aw5H,0.0,6,0.0726,-5.726,0,Train Wreck,88,2016-10-28,0.0365,77.355
0.291,2016,0.0689,['Post Malone'],0.556,223347,0.5379999999999999,1,75ZvA4QfFiZvzhj2xkaWAh,0.0,8,0.196,-5.408,0,I Fall Apart,83,2016-12-09,0.0382,143.95
0.488,2016,0.245,['Ricky Montgomery'],0.639,216880,0.526,0,0MF5QHFzTUM2dYm6J7Vngt,2.43e-05,0,0.25,-6.697,1,Mr Loverman,82,2016-04-08,0.0256,130.033
0.494,2016,0.695,['James Arthur'],0.358,211467,0.557,0,5uCax9HTNlzGybIStD3vDh,0.0,10,0.0902,-7.398,1,Say You Won't Let Go,86,2016-10-28,0.059,85.04299999999998
0.5720000000000001,2016,0.1669999999999999,['Childish Gambino'],0.743,326933,0.347,1,0wXuerDYiBnERgIpbb3JBR,0.00951,1,0.103,-11.174,1,Redbone,82,2016-12-02,0.121,160.143
0.4920000000000001,2016,0.215,"['Post Malone', 'Quavo']",0.63,220293,0.804,1,3a1lNhkSLSkpJE4MSHpDu9,0.0,6,0.253,-4.183,1,Congratulations,82,2016-12-09,0.0363,123.146
0.226,2016,0.787,['Post Malone'],0.412,257267,0.227,1,35r28RDot7nPE7y9K9H7l0,4.69e-06,0,0.282,-12.696,1,Feeling Whitney,80,2016-12-09,0.0359,80.111
0.5660000000000001,2016,0.613,['The Lumineers'],0.664,160097,0.573,0,3d8y0t70g7hw2FOWl9Z4Fm,0.000363,5,0.0857,-6.519,1,Ophelia,74,2016-04-08,0.0277,76.023
0.486,2016,0.141,"['The Weeknd', 'Daft Punk']",0.679,230453,0.5870000000000001,1,7MXVkk9YMctZqd1Srtv4MB,6.35e-06,7,0.1369999999999999,-7.015,1,Starboy,83,2016-11-25,0.276,186.003
0.423,2016,0.42,['Frank Ocean'],0.466,307151,0.5479999999999999,1,7eqoqGkKwgOaWNNHx90uEZ,1.01e-06,5,0.113,-9.362,0,Nights,79,2016-08-20,0.118,89.815
0.6609999999999999,2016,0.414,"['The Chainsmokers', 'Halsey']",0.748,244960,0.524,0,7BKLCZ1jbUBVqRi2FVlTVw,0.0,8,0.111,-5.599,1,Closer,84,2016-07-29,0.0338,95.01
0.452,2016,0.782,['Frank Ocean'],0.5670000000000001,249191,0.388,1,2ZWlPOoWh0626oTaHrnl2a,0.000309,9,0.248,-9.579,0,Ivy,78,2016-08-20,0.0384,116.362
0.5539999999999999,2016,0.67,['Frank Ocean'],0.544,184516,0.552,0,3xKsf9qdS1CyvXSMEid6g8,4.57e-05,9,0.415,-7.45,1,Pink + White,79,2016-08-20,0.0991,159.738
0.507,2016,0.262,['Ricky Montgomery'],0.4320000000000001,249587,0.652,0,5jvgec3P4jyoZUPTy2pWDR,0.0,8,0.258,-4.968999999999999,1,Line Without a Hook,78,2016-04-08,0.0285,190.028
0.687,2016,0.00898,"['Kane Brown', 'Lauren Alaina']",0.612,188253,0.799,0,7zVCrzzEJU7u24sbJPXA5W,0.0,10,0.172,-4.603,1,What Ifs (feat. Lauren Alaina),74,2016-12-02,0.0275,125.976
0.309,2016,0.233,['Post Malone'],0.675,256533,0.562,1,6eT7xZZlB2mwyzJ2sUKG6w,0.0,7,0.0816,-7.678,1,White Iverson,78,2016-12-09,0.0352,130.09799999999998
0.296,2016,0.11,['Rihanna'],0.6709999999999999,191600,0.314,1,4pAl7FkDMNBsjykPXo91B3,0.0,5,0.0825,-8.091000000000001,0,Needed Me,79,2016-01-28,0.244,110.898
0.86,2016,0.013,['Bruno Mars'],0.853,206693,0.56,0,0KKkJNfGyhkQ5aFogxQAPU,0.0,1,0.0944,-4.961,1,That's What I Like,81,2016-11-17,0.0406,134.066
0.127,2016,0.228,['Post Malone'],0.665,179613,0.498,1,5yuShbu70mtHXY0yLzCQLQ,0.0,5,0.0757,-8.185,1,Go Flex,78,2016-12-09,0.0832,81.96700000000001
0.478,2016,0.0541,['Lil Uzi Vert'],0.795,198944,0.568,1,0B8QzDH7YWih85V5SEMnyJ,0.0,5,0.108,-7.817,0,Money Longer,75,2016-05-27,0.142,136.173
0.23,2016,0.0312,"['Rob $tone', 'J. Davi$', 'Spooks']",0.8859999999999999,177184,0.4270000000000001,1,5uDASfU19gDxSjW8cnCaBp,0.00099,6,0.0906,-10.028,1,Chill Bill (feat. J. Davi$ & Spooks),78,2016-06-17,0.145,108.034
0.18,2016,0.687,"['gnash', ""Olivia O'Brien""]",0.4920000000000001,251034,0.275,1,7vRriwrloYVaoAe3a9wJHe,0.0,6,0.101,-13.4,0,"i hate u, i love u (feat. olivia o'brien)",81,2016-03-25,0.3,92.6
0.5479999999999999,2016,0.0841,['Twenty One Pilots'],0.732,195920,0.396,0,6i0V12jOa3mr6uu4WYhUBr,3.58e-05,4,0.105,-9.348,0,Heathens,81,2016-06-16,0.0286,90.024
0.3229999999999999,2016,0.3229999999999999,['Rihanna'],0.685,186467,0.61,0,4mCf3vQf7z0Yseo0RxAi3V,0.0,0,0.102,-5.221,0,Desperado,78,2016-01-28,0.0439,94.384
0.424,2016,0.775,['Russ'],0.7659999999999999,161985,0.5479999999999999,1,26OhjtaTamFocE08t83ml6,5.57e-06,10,0.1,-4.29,1,"Psycho, Pt. 2",78,2016-11-08,0.235,82.944
0.0773,2016,0.931,['Frank Ocean'],0.421,177922,0.0952,0,34xTFwjPQ1dC6uJmleno7x,0.000201,6,0.126,-12.561,1,Godspeed,77,2016-08-20,0.0479,109.698
0.439,2016,0.227,['Sik World'],0.8109999999999999,134197,0.609,1,1kFlDnWmBTvCBxxeGDpIdp,0.0,10,0.102,-8.376,1,7 Years (Remix),77,2016-06-04,0.0996,120.071
0.472,2016,0.195,['The 1975'],0.61,347520,0.7879999999999999,1,5hc71nKsUgtwQ3z52KEKQk,0.0142,0,0.153,-5.724,1,Somebody Else,74,2016-02-26,0.0585,101.045
0.345,2016,0.0905,['Daniel Caesar'],0.7070000000000001,270847,0.238,1,1boXOL0ua7N2iCOUVI1p9F,2.42e-06,3,0.0842,-8.818,1,Japanese Denim,76,2016-10-21,0.0379,124.156
0.219,2016,0.784,['Frank Ocean'],0.444,248808,0.0924,0,2LMkwUfqC6S6s6qDVlEuzV,0.0,0,0.304,-15.605,1,White Ferrari,76,2016-08-20,0.0366,108.917
0.34,2016,0.287,['Lukas Graham'],0.765,237300,0.473,0,5kqIPrATaCc2LqxVWzQGbk,0.0,10,0.391,-5.829,1,7 Years,80,2016-04-01,0.0514,119.992
0.718,2016,0.6940000000000001,['Lil Uzi Vert'],0.705,199993,0.609,1,4uhvMW7ly7tJil31YYscAN,0.0,3,0.234,-5.728,1,Erase Your Social,73,2016-08-10,0.0729,140.058
0.378,2016,0.0717,['Rihanna'],0.509,224000,0.637,1,5oO3drDxtziYU2H1X23ZIp,1.0800000000000003e-05,4,0.0789,-4.83,0,Love On The Brain,80,2016-01-28,0.0471,172.00599999999997
0.108,2016,0.649,"[""Auli'i Cravalho""]",0.5710000000000001,163387,0.307,0,6mb6lVLNrcUgLnEN8QnDJd,0.0,1,0.178,-10.958,0,How Far I'll Go,74,2016-11-18,0.0499,83.72
0.33,2016,0.0549,['Rachel Platten'],0.564,204013,0.7140000000000001,0,37f4ITSlgPX81ad2EvmVQr,0.0,7,0.155,-4.987,1,Fight Song,80,2016-01-01,0.129,175.924
0.479,2016,0.308,['James Arthur'],0.696,246880,0.5429999999999999,0,0VhgEqMTNZwYL1ARDLLNCX,0.0,11,0.0939,-6.164,1,Can I Be Him,79,2016-10-28,0.0489,107.969
0.618,2016,0.0563,['Jon Pardi'],0.596,205200,0.8340000000000001,0,0w3Q14i073jLoew1hgJkwD,0.0,9,0.0866,-4.308,1,Heartache On The Dance Floor,72,2016-05-13,0.0474,116.0
0.73,2016,0.0963,['Jon Pardi'],0.63,172253,0.754,0,0bPnT6i9H1p8Vd85GS6Z7I,0.0,2,0.268,-3.564,1,Night Shift,72,2016-05-13,0.0284,95.999
0.45,2016,0.0213,['Nebu Kiniza'],0.7979999999999999,193911,0.568,1,6JjEVlMkfHWMeYavkEYzNO,0.0,5,0.0586,-9.072,0,Gassed Up,74,2016-08-26,0.135,148.88
0.51,2016,0.111,['The Weeknd'],0.5820000000000001,260253,0.525,0,2Ch7LmS7r2Gy2kc64wv3Bz,0.0,1,0.134,-7.162999999999999,0,Die For You,77,2016-11-25,0.0627,133.249
0.438,2016,0.118,['Kanye West'],0.7240000000000001,135920,0.573,1,4KW1lqgSr8TKrvBII0Brf8,0.0,7,0.5379999999999999,-4.113,1,Father Stretch My Hands Pt. 1,75,2016-06-10,0.0549,113.088
0.961,2016,0.219,['A Boogie Wit da Hoodie'],0.946,246988,0.6459999999999999,1,2FTeQQ5Rg9tBpgpTF5mnhE,0.0,5,0.0643,-6.604,1,Still Think About You,72,2016-09-16,0.21,127.978
0.531,2016,0.111,['Jon Pardi'],0.6829999999999999,201893,0.7959999999999999,0,7f08qp3HROTkfrtNpiYGGo,0.0,11,0.197,-4.178999999999999,1,Dirt On My Boots,72,2016-05-13,0.0285,90.031
0.622,2016,0.0763,['Jon Pardi'],0.563,202347,0.688,0,4ly1QBXEwYoDmje9rmEgC4,0.0,7,0.0863,-4.474,1,Head Over Boots,71,2016-05-13,0.0262,108.008
0.37,2016,0.0077599999999999,"['Drake', 'WizKid', 'Kyla']",0.792,173987,0.625,0,1zi7xx7UVEFkmKfv06H8x0,0.0018,1,0.329,-5.609,1,One Dance,81,2016-05-06,0.0536,103.967
0.102,2016,0.337,"['Future', 'The Weeknd']",0.722,313547,0.331,1,7EiZI6JVHllARrX9PUvAdX,0.283,8,0.146,-7.789,1,Low Life (feat. The Weeknd),74,2016-04-13,0.0725,143.974
0.446,2016,0.765,['Frank Ocean'],0.5720000000000001,249668,0.209,0,5GUYJTQap5F3RDQiCOJhrS,0.0,8,0.356,-10.413,1,Self Control,74,2016-08-20,0.0313,80.069
